SpAbs_Dzi 8
SpMax_Dzi 8
SpDiam_Dzi 8
SpAD_Dzi 8
SpMAD_Dzi 8
LogEE_Dzi 8
SM1_Dzi 8
VE1_Dzi 8
VE2_Dzi 8
VE3_Dzi 8
VR1_Dzi 8
VR2_Dzi 8
VR3_Dzi 8
RNCG 3
RPCG 3
Xp-0d 7
AXp-0d 7
AXp-3d 1
AXp-4d 2
AXp-5d 3
AXp-6d 3
AXp-7d 4
Xp-0dv 1
AXp-0dv 1
AXp-3dv 1
AXp-4dv 2
AXp-5dv 3
AXp-6dv 3
AXp-7dv 4
SpAbs_Dt 8
SpMax_Dt 8
SpDiam_Dt 8
SpAD_Dt 8
SpMAD_Dt 8
LogEE_Dt 8
SM1_Dt 8
VE1_Dt 8
VE2_Dt 8
VE3_Dt 8
VR1_Dt 8
VR2_Dt 8
VR3_Dt 8
DetourIndex 8
SpAbs_D 8
SpMax_D 8
SpDiam_D 8
SpAD_D 8
SpMAD_D 8
LogEE_D 8
VE1_D 8
VE2_D 8
VE3_D 8
VR1_D 8
VR2_D 8
VR3_D 8
AETA_dBeta 8
ETA_psi_1 8
ETA_dPsi_A 8
ETA_dPsi_B 8
Kier3 1
MDEC-11 96
MDEC-12 59
MDEC-13 61
MDEC-14 166
MDEC-22 5
MDEC-23 7
MDEC-24 162
MDEC-33 13
MDEC-34 163
MDEC-44 197
MDEO-11 87
MDEO-12 123
MDEO-22 150
MDEN-11 198
MDEN-12 180
MDEN-13 194
MDEN-22 152
MDEN-23 164
MDEN-33 181
MID 8
AMID 8
MID_h 8
AMID_h 8
MID_C 8
AMID_C 8
MID_N 8
AMID_N 8
MID_O 8
AMID_O 8
MID_X 8
AMID_X 8
Vabc 4
mZagreb1 7
